4819,TR1567	cambridge 17:29	bishops stortford 18:07. Is there anything else I can help you with?
4820,Thank you for using our system!
4821,What day would you like to travel?
4822,TR8259 will arrive in Cambridge at 10:23. Would you like me to book a ticket for you on that train?
4823,It will depart at 7:40 and it will cost 60.08 pounds. Do you need help with anything else?
4824,Okay there are many options. Do you have a price preference or area?
4825,There is a and B Guesthouse, it is in the East part of town
4826,Could you tell me the dates, and how many rooms you will be needing?
4827,Okay, three nights. Would you like me to book that?
4828,Unfortunately I am having trouble with booking that for you. Is there other options we could explore.
4829,Unfortunately it isn't allowing me to make that reservation. I am sorry, is there anything else I can do for you?
4830,Yes. The A and B Guest House meets all of your criteria. Would you like me to book it for you?
4831,I apologize, there was a problem with the system. That guesthouse is not available at this time. Is there a price range your trying to stay in?
4832,Okay the system is up and running again. I was able to successfully book your stay and your reference number is STNWW1AB.
4833,I'm happy to be of service, and I hope you enjoy your time in Cambridge!
4834,We have two results. Are there any other options like free parking you need?
4835,Unfortunately there are no hotels that match your criteria. Do want to consider other areas of town or a different price range?
4836,I'm sorry, I don't see any 4- or 5-star hotels with availability in the centre. Would you like to look for a 3-star hotel, or another area?
4837,Yes, I found the University Arms hotel.  It is in the centre and has an expensive price range.  My apologies for the miscommunication.
4838,I apologize but I was not able to book the room for your requested time frame.  Would you like to try another night or a shorter stay?
4839,Booking was successful.Reference number is : U4ZXJGE9.
4840,The castle galleries would be perfect for you, their phone number is 01223307402 and their postcode is cb23bj.
4841,It's unit su43, grande arcade, saint andrews street, cb23bj. Their phone number is 01223307402. Can I help you with anything else?
4842,Do you have a time you'd like to leave or arrive by?
4843,Okay, we got you booked in a white tesla the contact number is 07530462310
4844,I was able to book that taxi for you. Be looking for a blue Tesla. If you need to reach them, please contact 07879609782. Anything else I can help with?
4845,You are welcome. Thanks for choosing Cambridge TownInfo centre!
4846,When would you like to arrive by?
4847,I was able to book you a black Volkswagen for 14:15, the contact number is 07944381295.
4848,Will there be anything else today, or have I answered all your questions?
4849,It was my pleasure. Have a great night.
4850,I have lots of them to choose from. Is there any area of town that I can check into for you?
4851,There are 16 such guest houses. You might like the Alexander B and B, which is rated 4 stars, yet inexpensive, and offers all the luxury the others choices do.
4852,I am afraid that was unsuccessful. Would like to book another day or a shorter stay?
4853,Your booking at the Alexander for 2 nights was successful. Your reference number is X7VU6Y8Y. Is there anything else I can help you with today?
4854,Awesome. Take care!
4855,Okay, let me look that up for you. Do you have a destination or a departure site?
4856,The TR1745 leaves Cambridge at 17:21 and gets into Leicester by 19:06. Will that work for you?
4857,Reference number is : Y9AWF9YJ. Will you need anything else?
4858,there are 5 in town. did you have a certain part of town you want to dine in? i have some in the centre and south.
4859,They are all expensive.
4860,Ok I suggest clowns cafe it is expensive and located in the centre. They serve italian food.
4861,The phone number is 01223355711. Would you like me to book reservations for that?
4862,Is there anything else I can do for you today?
4863,You're welcome, have a great day!
4864,Okay, do you know the day you want to travel?
4865,TR3626 arrives Sunday at 7:58 am before your meeting.  Would you like that one?
4866,Reference number is : F756LTGZ.I have you booked then, train leaves at 07:11. Anything else?
4867,home from home is in the moderate price range. How many people should I book it for?
4868,Booking was successful.Reference number is : ES30I9EC. Will you need anything else?
4869,Glad to have been of service, have a great day!
4870,Sorry but there aren't any molecular gastronomy restaurants in any part of town. Would you like to try something else?
4871,We have the cow pizza kitchen and bar located in the center of town in the moderate price range. Should book you in?
4872,Yes indeed. I can make a reservation if you'd like.
4873,They're located on Corn Exchange Street, cb23qf. Can I help with anything else today?
4874,Thank you! Goodbye.
4875,Sure it is a cheap Indian restaurant in the town centre.  I hear it has great food.
4876,I can help you with that. When would you like to make the reservation for?
4877,What day would you like that reservation for?
4878,I have successfully booked your table! Your reference number is WOQ10J3G. Anything else I can help you with today?
4879,Primavera is a museum in the center of town. Their address is 10 king s parade. What else can I help with?
4880,Yes, I already changed it for you. Your new reference number is BTMSNGCD.
4881,We have 11 museums in the Centre, my personal favorite is the Castle Galleries at Unit su43, Grande arcade, Saint Andrews street. There is no entrance fee there.
4882,Great! Have a great time. Is there anything else you need?
4883,You are welcome.  Enjoy your time in Cambridge. Goodbye.
4884,Curry prince is available, would you like to try that?
4885,curry prince is located in the east section of town!  What day and time can I make your reservations for?
4886,Sure! The postcode is cb58jj, address is 451 Newmarket Road Fen Ditton and the phone # is 01223566388. Enjoy your dining experience!
4887,Yes, there are quite a few good places.  Was there a certain type of entertainment you were interested in?
4888,I found two attractions that match your request: Cherry Hinton Hall and Grounds and  Funky Fun House.
4889,The Cherry Hinton Hall and Grounds is on Cherry Hinton Road.  Their phone number is 01223446104 and the postcode is cb18dw.
4890,Booking completed!Booked car type	:	red skodaContact number	:	07396377066Can I help you with anything else?
4891,Good bye, enjoy your stay in Cambridge.
4892,We have a total of 10 trains departing from London Kings Cross every two hours beginning at 5:17 am.
4893,For how many people?
4894,I was able to book TR7223, reference number is UI4FTGQM.
4895,The cambridge punter is a good attraction to goto in the centre would you like the address
