targets	response	precision	recall	f1
Yeah, I can imagine. Anyway, it was nice chatting with you, but I have to head off now.	[' farewell yes ']	[' goodbye yes ']	0.8481609994519425	0.8481609994519425	0.8481609994519425
Not really. I usually just stick to simple, easy-to-make meals.	[' food yes ', ' cooking no ']	[' cooking no ']	0.7303097242449967	0.9999999960595128	0.844137570051559
Yeah, I love watching football.	[' sports yes ', ' football yes ']	[' sports yes ', ' football yes ']	0.9999999922198928	0.9999999922198928	0.9999999922198928
I work in finance. It's not very exciting, but it pays the bills.	[' job yes ', ' industry yes ', ' finance unknown ']	[' work yes ', ' finance yes ']	0.634096612030752	0.6689177433573714	0.6510419060791129
Yeah, definitely. Talk to you later.	[' social life yes ']	[' goodbye yes ']	0.46903737834867076	0.46903737834867076	0.46903737834867076
Not really. I just stick to my usual places.	[' food no ']	[' restaurant no ']	0.6624230850908374	0.6624230850908374	0.6624230850908374
No, I'm not really into basketball. Is there anything else you want to talk about?	[' others yes ', ' conversation yes ']	[' sports yes ', ' basketball no ']	0.5357448348951839	0.4284203113726343	0.4761092430493642
Yeah, definitely. Let's make plans to grab drinks or something soon.	[' socializing yes ']	[' socializing yes ', ' drinks yes ']	0.9999999890377796	0.8071923953034607	0.8933109650626138
Yeah, but the rewards are worth it in the end. Do you like sports?	[' sports yes ', ' sport no ']	[' sports yes ']	0.792956251282881	0.999999998908772	0.884523814044904
Yeah, Italian food is really good.	[' food yes ', ' Italian food yes ']	[' food yes ', ' cuisine yes ', ' Italian food yes ']	0.9999999871271011	0.882341863061345	0.937493741229537
Oh cool, what kind of dog?	[' pet yes ', ' dog yes ']	[' pets yes ', ' dog breed unknown ']	0.8167657019758507	0.7419781536401808	0.7775777980778782
I really like The Godfather.	[' movies yes ', ' favorite movie yes ']	[' movie yes ', ' favorite movie yes ', ' The Godfather yes ']	0.9457624048792908	0.8122990840240019	0.8739648073026466
Yes, I have. It was interesting but kind of messed up.	[' entertainment yes ', ' Tiger King no ']	[' TV shows yes ', ' black mirror yes ']	0.4475963975251525	0.4919930932630278	0.4687458476511045
Not really, I mostly watch documentaries.	[' TV shows no ', ' documentaries yes ']	[' TV yes ', ' documentaries yes ']	0.8804197728565577	0.8804197728565577	0.8804197728565577
Yeah, they're pretty good. I'm more into jazz myself. Do you like jazz?	[' music unknown ', ' jazz no ']	[' music yes ', ' jazz yes ']	0.6979715491657055	0.7054880722846996	0.7017096825651419
No, I haven't.	[' food yes ', ' new restaurant yes ']	[' food unknown ']	0.46696961338037746	0.5839505405164516	0.5189493362118928
No, I actually don't really like camping.	[' outdoor activity no ', ' camping no ']	[' outdoors yes ', ' camping no ']	0.775392905638661	0.7563073935896364	0.7657312435950152
No, I haven't. I usually don’t like movies adapted from books.	[' movies yes ', ' book to movie adaptations no ']	[' movie yes ', ' book adaptation no ']	0.877629808136708	0.877629808136708	0.877629808136708
Honestly, I don't really have any hobbies.	[' hobby no ']	[' hobbies no ']	0.8037982415639685	0.8037982415639685	0.8037982415639685
Actually, I went to see a horror film with some friends over the weekend. It was pretty intense.	[' movies yes ', ' horror films yes ']	[' movie yes ', ' horror yes ']	0.8781452748145122	0.8781452748145122	0.8781452748145122
How about trying out a new sport, like tennis or rock climbing?	[' hobbies yes ', ' sports yes ', ' rock climbing unknown ']	[' sports yes ', ' rock climbing yes ']	0.7831019312583645	0.8963695765128379	0.8359162310767507
I get that. Hey, did you see the new documentary on Netflix about sea creatures?	[' media yes ', ' documentary unknown ']	[' TV yes ', ' documentary yes ', ' Netflix yes ']	0.6560239307576676	0.61307540020771	0.6338229389643645
Probably Friends. It's always funny.	[' TV shows yes ', ' favorite yes ', ' Friends yes ']	[' TV show yes ', ' favorite TV show yes ', '  "Friends"   yes ']	0.8135414751135924	0.8443484591137241	0.828658738744817
Yeah, I'm a big reader. I mostly read non-fiction books about science and history.	[' books yes ', ' non-fiction books yes ']	[' books yes ', ' genre yes ']	0.9999999768175928	0.7814773949816967	0.8773362931642276
Honestly, I'm not really a movie person.	[' movies no ']	[' movie no ']	0.8874147804621596	0.8874147804621596	0.8874147804621596
No, I haven't. I'm not really into sci-fi.	[' movie yes ', ' sci-fi no ']	[' movie no ', ' sci-fi no ']	0.8892956992045312	0.8892956992045312	0.8892956992045312
I'm not really into vegan food, but I can give it a try sometime.	[' restaurant yes ', ' food preference yes ']	[' food yes ', ' vegan food unknown ']	0.7456417581103864	0.6841461709612633	0.7135714931532083
Same here. Where's your favorite beach?	[' vacation yes ', ' beach unknown ']	[' beach yes ']	0.6517249637525753	0.6561854124926566	0.6539475822486491
Sorry, I'm not a fan of that show.	[' TV show no ', ' Riverdale no ']	[' TV show no ', ' Breaking Bad no ']	0.8011430418831063	0.8011430418831063	0.8011430418831063
Yeah, I really like the impressionist painters like Monet and Renoir.	[' art yes ', ' art style yes ', '  "Monet"  "Renoir"   yes ']	[' art yes ', ' artist yes ', ' impressionist painters yes ']	0.8323759925642977	0.7788668803862894	0.8047329220451768
I usually eat fast food because I don't have time to cook.	[' food yes ', ' fast food no ']	[' food no ', ' fast food no ']	0.884277305233892	0.9330507414464801	0.90800953278623
Sorry, still not interested.	[' movie no ', ' My Octopus Teacher no ']	[' outdoor activities no ', ' camping no ']	0.45096748092327565	0.4695781865121044	0.4600847070582713
Sounds good!	[' food yes ']	[' social yes ']	0.5736186442106195	0.5736186442106195	0.5736186442106195
I usually just relax at home and read a book or watch a movie.	[' weekend activities no ', ' indoor activities yes ']	[' relaxation yes ']	0.3787053346072531	0.45279455177116	0.4124491537423981
Sorry, I don't really want to talk about politics.	[' politics no ']	[' politics no ']	0.9999999938242636	0.9999999938242636	0.9999999938242636
Well, I like hiking and reading.	[' hobbies yes ', ' reading yes ']	[' hobby yes ']	0.657662512612726	0.8069849187241017	0.7247119244312081
I haven't gone on a trip recently, unfortunately.	[' travel yes ', ' recent travel no ']	[' travel no ']	0.8204049139834324	0.8756881245146189	0.847145556478333
Yeah, it is. But you get what you pay for, right?	[' technology yes ', ' price yes ']	[' hobby yes ', ' photography gear yes ']	0.4433884308523468	0.47069254319456755	0.45663269243415733
I try not to get too involved in politics.	[' politics no ']	[' politics no ']	0.9999999938242636	0.9999999938242636	0.9999999938242636
It's called "The Girl with the Dragon Tattoo". Have you read it before?	[' book yes ', ' mystery novel yes ', ' The Girl with the Dragon Tattoo yes ']	[' book yes ', ' book name yes ']	0.7015175404125822	0.9276206783637455	0.7988790260047657
I guess it depends on the person!	[' sports yes ']	[' movie unknown ', ' comedy movie unknown ']	0.2295775437582388	0.21509040425253279	0.22209798081991258
Sounds interesting.	[' restaurant yes ']	[' travel yes ', ' country yes ', ' Spain yes ']	0.49536349102873034	0.44129039379290885	0.4667661204828609
Not really, I find most other genres pretty boring.	[' music no ']	[' music yes ', ' music genre no ']	0.842818428808329	0.7993217094718865	0.8204940024120224
Not really. I'm kind of scared of them, to be honest.	[' animals no ', ' fear no ']	[' movies yes ', ' horror movies no ']	0.45608851222598945	0.38529721833233543	0.4177147976051289
I'm not really picky, honestly. But I guess I prefer action and adventure.	[' movie yes ', ' movie genre yes ']	[' movie yes ', ' movie genre yes ', ' action yes ']	0.9999999876584582	0.8594058021856087	0.9243875610942218
Probably Italy. The food there is amazing.	[' travel yes ', ' places yes ', ' Italy yes ']	[' travel yes ', ' favorite place yes ', ' Italy yes ']	0.8900711575650827	0.8900711575650827	0.8900711575650827
It's just a bunch of new rules they're implementing. I don't want to get into it. So, do you have any hobbies?	[' hobby yes ']	[' hobbies yes ', ' own hobbies yes ']	0.8069849187241017	0.7880597056627481	0.7974100383159604
No, I haven't. To be honest, I don't really like classic literature.	[' The Catcher in the Rye no ']	[' books yes ', ' classic literature no ']	0.37695983411157385	0.2860648746975962	0.3252818975776385
Yeah, I'm not really into those.	[' hobby yes ', ' video games no ']	[' movie yes ', ' romantic comedy no ']	0.444052939597042	0.4133268698248994	0.42813933695017925
It just puts me to sleep, honestly. But to each their own, I guess.	[' music unknown', 'music genre no ']	[' music yes ', ' music preference no ']	0.6522510308259843	0.7127074021846016	0.6811403578450371
Not really, I'm not much of a sports fan.	[' sports no ']	[' sports no ']	0.9999999819397033	0.9999999819397033	0.9999999819397033
I'm good, thanks.	[' pleasant greeting yes ']	[' greeting yes ']	0.8936350037813984	0.8936350037813984	0.8936350037813984
Yeah, I don't find jazz to be that interesting to be honest.	[' music yes ', ' jazz no ']	[' music yes ', ' jazz no ']	0.9999999894894627	0.9999999894894627	0.9999999894894627
I mostly just read the news or do some online shopping.	[' hobby no ', ' reading news yes ']	[' activity yes ', ' reading the news yes ']	0.6629289325962661	0.7401463180168628	0.6994128195954711
That's cool, I've never really been much of an outdoors person.	[' weekend activities no ', ' outdoor activities no ']	[' weekend yes ', ' hiking no ']	0.5379962653251826	0.5379962653251826	0.5379962653251826
Mostly classical music. I find it very relaxing.	[' music yes ', ' classical music yes ']	[' music yes ', ' classical music yes ']	0.9999999832220984	0.9999999832220984	0.9999999832220984
I don't know, I feel like there's only so much we can do.	[' news no ', ' climate change no ']	[' environment no ']	0.5933567958208616	0.6907758550692658	0.6383710401105364
Not yet.	[' weekend no ', ' future plan unknown ']	[' movie yes ', ' movie title no ']	0.3897788260955294	0.42633980175049785	0.40724037357829246
Yeah, no problem. Have a good one.	[' goodbye yes ']	[' farewell yes ']	0.8481609994519425	0.8481609994519425	0.8481609994519425
I'm tired, to be honest.	[' well-being no ']	[' work no ']	0.7813811515399158	0.7813811515399158	0.7813811515399158
I work in finance. It's pretty boring, to be honest.	[' work yes ']	[' work no ']	0.6771393382669634	0.6771393382669634	0.6771393382669634
Not really. Just some random sitcoms.	[' TV shows no ']	[' TV yes ', ' comedy yes ', ' sitcom no ']	0.7608395679137151	0.5590471840339116	0.6445177471720214
No, I haven't. I'm not a big fan of steakhouses, to be honest.	[' restaurant yes ', ' type of cuisine no ']	[' restaurant yes ', ' steak no ']	0.8083401667944703	0.8083401667944703	0.8083401667944703
Indie? Not really my thing, to be honest.	[' movie no ']	[' music no ', ' music genre no ', ' indie no ']	0.6581532491343473	0.6380333474824202	0.6479371439230738
Not really. Just thinking about what to eat for dinner. Wanna talk about food?	[' food yes ']	[' food yes ', ' dinner plans unknown ']	0.9999999955522965	0.6108901042610375	0.7584503767386339
I do like Game of Thrones, but with that ending last season, I'm not sure if I'm interested in watching the final season.	[' TV show yes ', ' Game of Thrones yes ']	[' TV shows yes ', ' Game of Thrones yes ']	0.9748352651552655	0.9748352651552655	0.9748352651552655
No, unfortunately, I haven't had the time.	[' outdoor activities yes ']	[' art yes ', ' galleries unknown ']	0.4254486927944141	0.2933167625127594	0.34723770393893505
Yeah, I love The Beatles. What about you?	[' music yes ', ' singer or band yes ', ' The Beatles yes ']	[' music yes ', ' favorite band yes ', ' The Beatles yes ']	0.906270712494591	0.906270712494591	0.906270712494591
Not really, I don't have much time for reading, unfortunately. But I do watch a lot of TV shows. Have you seen the latest season of "Stranger Things"?	[' entertainment yes ', ' TV shows yes ', ' Stranger Things yes ']	[' TV shows yes ', ' Stranger Things yes ']	0.8587155690752996	0.9999999872562024	0.9239881327800651
It was definitely an interesting watch, but I'm not sure I really enjoyed it.	[' TV yes ', ' Tiger King no ']	[' movie yes ', ' movie quality no ']	0.5224790723150965	0.5224790723150965	0.5224790723150965
No, I haven't yet. I'll catch up on that soon. By the way, what do you think about cryptocurrencies?	[' finance no ', ' cryptocurrencies no ']	[' cryptocurrency yes ']	0.3531233395299062	0.3921060691592064	0.37159511682450375
Not really. I used to play video games a lot, but now I don't have much time.	[' hobbies no ']	[' hobbies no ', ' video games no ']	0.9999999966230095	0.7075080401746886	0.8287024395063094
I've been watching a lot of TV shows. Have you watched anything good lately?	[' TV shows yes ']	[' TV shows yes ', ' recommendation unknown ']	0.9999999872556133	0.5472086431479588	0.7073495137257436
Honestly, I just like taking naps. Sometimes it's nice to just tune out the world for a little while.	[' hobby yes ', ' activity yes ', ' napping yes ']	[' hobbies no ', ' napping no ']	0.6119448163965103	0.7311953422120461	0.6662762580242958
No, and I don't plan to either. It sounds too dangerous.	[' adventures no ', ' extreme sports no ', ' bungee jumping no ']	[' extreme sports no ']	0.6340416248019302	0.9999999821899639	0.7760409659051861
Not really, I kind of just eat whatever.	[' food yes ', ' chocolate yes ', ' chocolate brand no ']	[' food no ']	0.5644997877325163	0.7685546195891173	0.6509095461311121
